scenario,lens_angle_deg,yz_angle_deg,theta_deg,phi_deg,gain_db
Simul_-45deg,-45,136.43998718,136.43998718,90.00000000,-8.44067383
Simul_-45deg,-45,136.79998779,136.79998779,90.00000000,-8.56571198
Simul_-45deg,-45,137.16000366,137.16000366,90.00000000,-8.65175056
Simul_-45deg,-45,137.51998901,137.51998901,90.00000000,-8.69636440
Simul_-45deg,-45,137.87998962,137.87998962,90.00000000,-8.69826698
Simul_-45deg,-45,138.23999023,138.23999023,90.00000000,-8.74716854
Simul_-45deg,-45,138.59999084,138.59999084,90.00000000,-8.82035351
Simul_-45deg,-45,138.95999146,138.95999146,90.00000000,-8.87656116
Simul_-45deg,-45,139.31999207,139.31999207,90.00000000,-8.91511154
Simul_-45deg,-45,139.67999268,139.67999268,90.00000000,-8.93552685
Simul_-45deg,-45,140.03999329,140.03999329,90.00000000,-8.96089554
Simul_-45deg,-45,140.39999390,140.39999390,90.00000000,-9.16649055
Simul_-45deg,-45,140.75997925,140.75997925,90.00000000,-9.37491989
Simul_-45deg,-45,141.11999512,141.11999512,90.00000000,-9.58610535
Simul_-45deg,-45,141.47999573,141.47999573,90.00000000,-9.79994297
Simul_-45deg,-45,141.83999634,141.83999634,90.00000000,-10.01629734
Simul_-45deg,-45,142.19999695,142.19999695,90.00000000,-10.29950237
Simul_-45deg,-45,142.55998230,142.55998230,90.00000000,-10.63966656
Simul_-45deg,-45,142.91999817,142.91999817,90.00000000,-10.98546791
Simul_-45deg,-45,143.27999878,143.27999878,90.00000000,-11.33594990
Simul_-45deg,-45,143.63998413,143.63998413,90.00000000,-11.68981743
Simul_-45deg,-45,144.00000000,144.00000000,90.00000000,-12.04534721
Simul_-45deg,-45,144.35998535,144.35998535,90.00000000,-12.17551041
Simul_-45deg,-45,144.72000122,144.72000122,90.00000000,-12.25117493
Simul_-45deg,-45,145.07998657,145.07998657,90.00000000,-12.26939964
Simul_-45deg,-45,145.43998718,145.43998718,90.00000000,-12.22946644
Simul_-45deg,-45,145.80000305,145.80000305,90.00000000,-12.13295078
Simul_-45deg,-45,146.15998840,146.15998840,90.00000000,-11.87154198
Simul_-45deg,-45,146.51998901,146.51998901,90.00000000,-11.44623280
Simul_-45deg,-45,146.87998962,146.87998962,90.00000000,-11.01306534
Simul_-45deg,-45,147.23999023,147.23999023,90.00000000,-10.57776546
Simul_-45deg,-45,147.59999084,147.59999084,90.00000000,-10.14468384
Simul_-45deg,-45,147.95999146,147.95999146,90.00000000,-9.71696949
Simul_-45deg,-45,148.31999207,148.31999207,90.00000000,-9.35300255
Simul_-45deg,-45,148.67999268,148.67999268,90.00000000,-9.00571251
Simul_-45deg,-45,149.03999329,149.03999329,90.00000000,-8.66805267
Simul_-45deg,-45,149.39999390,149.39999390,90.00000000,-8.33982563
Simul_-45deg,-45,149.75999451,149.75999451,90.00000000,-8.02083302
Simul_-45deg,-45,150.11999512,150.11999512,90.00000000,-7.77995825
Simul_-45deg,-45,150.47998047,150.47998047,90.00000000,-7.67838001
Simul_-45deg,-45,150.83999634,150.83999634,90.00000000,-7.57395077
Simul_-45deg,-45,151.19998169,151.19998169,90.00000000,-7.46693182
Simul_-45deg,-45,151.55999756,151.55999756,90.00000000,-7.35755682
Simul_-45deg,-45,151.91999817,151.91999817,90.00000000,-7.24607849
Simul_-45deg,-45,152.27998352,152.27998352,90.00000000,-7.30752707
Simul_-45deg,-45,152.63999939,152.63999939,90.00000000,-7.41589451
Simul_-45deg,-45,152.99998474,152.99998474,90.00000000,-7.52078295
Simul_-45deg,-45,153.35998535,153.35998535,90.00000000,-7.62188005
Simul_-45deg,-45,153.72000122,153.72000122,90.00000000,-7.71884203
Simul_-45deg,-45,154.07998657,154.07998657,90.00000000,-7.84900093
Simul_-45deg,-45,154.43998718,154.43998718,90.00000000,-8.11043739
Simul_-45deg,-45,154.79998779,154.79998779,90.00000000,-8.37335491
Simul_-45deg,-45,155.15998840,155.15998840,90.00000000,-8.63703918
Simul_-45deg,-45,155.52000427,155.52000427,90.00000000,-8.90054131
Simul_-45deg,-45,155.87998962,155.87998962,90.00000000,-9.16276550
Simul_-45deg,-45,156.23999023,156.23999023,90.00000000,-9.46985245
Simul_-45deg,-45,156.59999084,156.59999084,90.00000000,-9.80061531
Simul_-45deg,-45,156.95999146,156.95999146,90.00000000,-10.13022232
Simul_-45deg,-45,157.31999207,157.31999207,90.00000000,-10.45621777
Simul_-45deg,-45,157.67999268,157.67999268,90.00000000,-10.77564240
Simul_-45deg,-45,158.03999329,158.03999329,90.00000000,-11.08365631
Simul_-45deg,-45,158.39999390,158.39999390,90.00000000,-11.37015533
Simul_-45deg,-45,158.75999451,158.75999451,90.00000000,-11.64462566
Simul_-45deg,-45,159.11997986,159.11997986,90.00000000,-11.90335178
Simul_-45deg,-45,159.47999573,159.47999573,90.00000000,-12.14227867
Simul_-45deg,-45,159.83999634,159.83999634,90.00000000,-12.35708046
Simul_-45deg,-45,160.19998169,160.19998169,90.00000000,-12.55373192
Simul_-45deg,-45,160.55999756,160.55999756,90.00000000,-12.74031544
Simul_-45deg,-45,160.91998291,160.91998291,90.00000000,-12.90997410
Simul_-45deg,-45,161.27999878,161.27999878,90.00000000,-13.06035995
Simul_-45deg,-45,161.63999939,161.63999939,90.00000000,-13.18915749
Simul_-45deg,-45,161.99998474,161.99998474,90.00000000,-13.29424763
Simul_-45deg,-45,162.36000061,162.36000061,90.00000000,-13.48085785
Simul_-45deg,-45,162.71998596,162.71998596,90.00000000,-13.65558434
Simul_-45deg,-45,163.07998657,163.07998657,90.00000000,-13.81662846
Simul_-45deg,-45,163.44000244,163.44000244,90.00000000,-13.96212673
Simul_-45deg,-45,163.79998779,163.79998779,90.00000000,-14.09027672
Simul_-45deg,-45,164.15998840,164.15998840,90.00000000,-14.25595379
Simul_-45deg,-45,164.51998901,164.51998901,90.00000000,-14.47442055
Simul_-45deg,-45,164.87998962,164.87998962,90.00000000,-14.67302227
Simul_-45deg,-45,165.23999023,165.23999023,90.00000000,-14.84839249
Simul_-45deg,-45,165.59999084,165.59999084,90.00000000,-14.99724483
Simul_-45deg,-45,165.95999146,165.95999146,90.00000000,-15.11653519
Simul_-45deg,-45,166.31999207,166.31999207,90.00000000,-15.27700806
Simul_-45deg,-45,166.67999268,166.67999268,90.00000000,-15.40464401
Simul_-45deg,-45,167.03997803,167.03997803,90.00000000,-15.48590088
Simul_-45deg,-45,167.39999390,167.39999390,90.00000000,-15.51810837
Simul_-45deg,-45,167.75999451,167.75999451,90.00000000,-15.50015545
Simul_-45deg,-45,168.11999512,168.11999512,90.00000000,-15.45393944
Simul_-45deg,-45,168.47999573,168.47999573,90.00000000,-15.40033913
Simul_-45deg,-45,168.83998108,168.83998108,90.00000000,-15.29777908
Simul_-45deg,-45,169.19999695,169.19998169,90.00000000,-15.14965153
Simul_-45deg,-45,169.55999756,169.55999756,90.00000000,-14.96051025
Simul_-45deg,-45,169.91998291,169.91996765,90.00000000,-14.73572159
Simul_-45deg,-45,170.27999878,170.27998352,90.00000000,-14.56869030
Simul_-45deg,-45,170.63998413,170.63998413,90.00000000,-14.39782619
Simul_-45deg,-45,170.99998474,171.00000000,90.00000000,-14.20113087
Simul_-45deg,-45,171.35998535,171.36000061,90.00000000,-13.98229504
Simul_-45deg,-45,171.71998596,171.71998596,90.00000000,-13.74489784
Simul_-45deg,-45,172.08000183,172.07998657,90.00000000,-13.52692223
Simul_-45deg,-45,172.43998718,172.43998718,90.00000000,-13.41131115
Simul_-45deg,-45,172.79998779,172.80000305,90.00000000,-13.27524376
Simul_-45deg,-45,173.15998840,173.16000366,90.00000000,-13.12069035
Simul_-45deg,-45,173.51998901,173.52000427,90.00000000,-12.94969749
Simul_-45deg,-45,173.87998962,173.87998962,90.00000000,-12.76435089
Simul_-45deg,-45,174.23999023,174.23999023,90.00000000,-12.66819096
Simul_-45deg,-45,174.59999084,174.59997559,90.00000000,-12.60033131
Simul_-45deg,-45,174.95999146,174.95999146,90.00000000,-12.50883865
Simul_-45deg,-45,175.31999207,175.32000732,90.00000000,-12.39521217
Simul_-45deg,-45,175.67999268,175.67997742,90.00000000,-12.26119232
Simul_-45deg,-45,176.03999329,176.03996277,90.00000000,-12.12296295
Simul_-45deg,-45,176.39999390,176.39999390,90.00000000,-12.07383537
Simul_-45deg,-45,176.75997925,176.75996399,90.00000000,-11.99425220
Simul_-45deg,-45,177.11999512,177.12002563,90.00000000,-11.88582039
Simul_-45deg,-45,177.47999573,177.47996521,90.00000000,-11.75073719
Simul_-45deg,-45,177.83999634,177.83996582,90.00000000,-11.59146309
Simul_-45deg,-45,178.19999695,178.19993591,90.00000000,-11.46050262
Simul_-45deg,-45,178.55998230,178.56004333,90.00000000,-11.34053707
Simul_-45deg,-45,178.91999817,178.92007446,90.00000000,-11.19154930
Simul_-45deg,-45,179.27998352,179.27990723,90.00000000,-11.01663113
Simul_-45deg,-45,179.63998413,179.64009094,90.00000000,-10.81869984
Simul_-45deg,-45,180.00000000,180.00000000,-90.00000000,-10.60050488
Simul_-45deg,-45,180.35998535,179.64009094,-90.00000000,-10.42861176
Simul_-45deg,-45,180.71998596,179.27990723,-90.00000000,-10.23547363
Simul_-45deg,-45,181.07998657,178.92007446,-90.00000000,-10.02522564
Simul_-45deg,-45,181.43998718,178.56004333,-90.00000000,-9.80032730
Simul_-45deg,-45,181.80000305,178.19993591,-90.00000000,-9.56350231
Simul_-45deg,-45,182.15998840,177.83996582,-90.00000000,-9.33781338
Simul_-45deg,-45,182.51998901,177.47996521,-90.00000000,-9.12926102
Simul_-45deg,-45,182.87998962,177.12002563,-90.00000000,-8.91345978
Simul_-45deg,-45,183.23999023,176.75996399,-90.00000000,-8.69184113
Simul_-45deg,-45,183.59999084,176.39999390,-90.00000000,-8.46588230
Simul_-45deg,-45,183.95999146,176.04000854,-90.00000000,-8.23669529
Simul_-45deg,-45,184.31999207,175.67997742,-90.00000000,-8.03789902
Simul_-45deg,-45,184.67999268,175.32000732,-90.00000000,-7.84226370
Simul_-45deg,-45,185.03999329,174.95999146,-90.00000000,-7.64621162
Simul_-45deg,-45,185.39997864,174.59997559,-90.00000000,-7.45015812
Simul_-45deg,-45,185.75999451,174.23999023,-90.00000000,-7.25451708
Simul_-45deg,-45,186.11999512,173.87998962,-90.00000000,-7.07039356
Simul_-45deg,-45,186.47998047,173.52000427,-90.00000000,-6.90911293
Simul_-45deg,-45,186.83999634,173.16000366,-90.00000000,-6.74924374
Simul_-45deg,-45,187.19998169,172.80000305,-90.00000000,-6.59085226
Simul_-45deg,-45,187.55998230,172.43998718,-90.00000000,-6.43397713
Simul_-45deg,-45,187.91999817,172.07998657,-90.00000000,-6.27866745
Simul_-45deg,-45,188.27998352,171.71998596,-90.00000000,-6.15398169
Simul_-45deg,-45,188.63999939,171.36000061,-90.00000000,-6.03872871
Simul_-45deg,-45,188.99998474,171.00000000,-90.00000000,-5.92456627
Simul_-45deg,-45,189.35998535,170.63998413,-90.00000000,-5.81146765
Simul_-45deg,-45,189.72000122,170.27998352,-90.00000000,-5.69944954
Simul_-45deg,-45,190.07998657,169.91999817,-90.00000000,-5.60061646
Simul_-45deg,-45,190.43998718,169.55998230,-90.00000000,-5.54468107
Simul_-45deg,-45,190.79998779,169.20001221,-90.00000000,-5.48889828
Simul_-45deg,-45,191.15998840,168.83998108,-90.00000000,-5.43326330
Simul_-45deg,-45,191.51998901,168.47999573,-90.00000000,-5.37778282
Simul_-45deg,-45,191.87998962,168.11999512,-90.00000000,-5.32245874
Simul_-45deg,-45,192.23999023,167.75997925,-90.00000000,-5.32000065
Simul_-45deg,-45,192.59999084,167.40000916,-90.00000000,-5.34386587
Simul_-45deg,-45,192.95999146,167.03999329,-90.00000000,-5.36766577
Simul_-45deg,-45,193.31997681,166.67999268,-90.00000000,-5.39139795
Simul_-45deg,-45,193.67999268,166.31999207,-90.00000000,-5.41506338
Simul_-45deg,-45,194.03999329,165.95997620,-90.00000000,-5.44954252
Simul_-45deg,-45,194.39999390,165.59999084,-90.00000000,-5.57190418
Simul_-45deg,-45,194.75999451,165.24000549,-90.00000000,-5.69591141
Simul_-45deg,-45,195.11997986,164.88000488,-90.00000000,-5.82161427
Simul_-45deg,-45,195.47999573,164.51998901,-90.00000000,-5.94905376
Simul_-45deg,-45,195.83999634,164.15998840,-90.00000000,-6.07825994
Simul_-45deg,-45,196.19998169,163.79998779,-90.00000000,-6.26238298
Simul_-45deg,-45,196.55999756,163.43998718,-90.00000000,-6.49382305
Simul_-45deg,-45,196.91998291,163.07998657,-90.00000000,-6.73112679
Simul_-45deg,-45,197.27998352,162.72000122,-90.00000000,-6.97463560
Simul_-45deg,-45,197.63999939,162.36000061,-90.00000000,-7.22462940
Simul_-45deg,-45,197.99998474,161.99998474,-90.00000000,-7.48144102
Simul_-45deg,-45,198.36000061,161.63999939,-90.00000000,-7.80538464
Simul_-45deg,-45,198.71998596,161.27999878,-90.00000000,-8.14004803
Simul_-45deg,-45,199.07998657,160.91998291,-90.00000000,-8.48598289
Simul_-45deg,-45,199.43998718,160.56001282,-90.00000000,-8.84368706
Simul_-45deg,-45,199.79998779,160.19998169,-90.00000000,-9.21381569
Simul_-45deg,-45,200.15998840,159.83998108,-90.00000000,-9.59710312
Simul_-45deg,-45,200.51998901,159.47999573,-90.00000000,-9.99380684
Simul_-45deg,-45,200.87998962,159.11997986,-90.00000000,-10.40386295
Simul_-45deg,-45,201.23999023,158.75999451,-90.00000000,-10.82739925
Simul_-45deg,-45,201.59999084,158.39999390,-90.00000000,-11.26436424
Simul_-45deg,-45,201.95999146,158.03997803,-90.00000000,-11.71430683
Simul_-45deg,-45,202.31999207,157.67999268,-90.00000000,-12.16155910
Simul_-45deg,-45,202.67999268,157.31997681,-90.00000000,-12.62215996
Simul_-45deg,-45,203.03997803,156.95999146,-90.00000000,-13.09775352
Simul_-45deg,-45,203.39999390,156.59999084,-90.00000000,-13.58756638
Simul_-45deg,-45,203.75999451,156.23997498,-90.00000000,-14.08981800
Simul_-45deg,-45,204.11997986,155.87998962,-90.00000000,-14.62721062
Simul_-45deg,-45,204.47999573,155.51998901,-90.00000000,-15.23899078
Simul_-45deg,-45,204.83998108,155.15998840,-90.00000000,-15.88281441
Simul_-45deg,-45,205.19999695,154.79998779,-90.00000000,-16.55894089
Simul_-45deg,-45,205.55998230,154.43998718,-90.00000000,-17.26560974
Simul_-45deg,-45,205.91998291,154.07998657,-90.00000000,-17.99813843
Simul_-45deg,-45,206.27999878,153.71998596,-90.00000000,-18.91525078
Simul_-45deg,-45,206.63998413,153.35998535,-90.00000000,-19.93605232
Simul_-45deg,-45,206.99998474,152.99998474,-90.00000000,-21.00033569
Simul_-45deg,-45,207.35998535,152.63999939,-90.00000000,-22.06160355
Simul_-45deg,-45,207.71998596,152.27998352,-90.00000000,-23.02577972
Simul_-45deg,-45,208.07998657,151.91998291,-90.00000000,-23.68089867
Simul_-45deg,-45,208.43998718,151.55999756,-90.00000000,-23.65613937
Simul_-45deg,-45,208.79998779,151.19998169,-90.00000000,-23.11665726
Simul_-45deg,-45,209.15998840,150.83999634,-90.00000000,-22.22259140
Simul_-45deg,-45,209.51998901,150.47998047,-90.00000000,-21.16049767
Simul_-45deg,-45,209.87998962,150.11999512,-90.00000000,-20.06067276
Simul_-45deg,-45,210.23999023,149.75999451,-90.00000000,-18.93457222
Simul_-45deg,-45,210.59999084,149.39997864,-90.00000000,-17.88524818
Simul_-45deg,-45,210.95999146,149.03999329,-90.00000000,-16.93687057
Simul_-45deg,-45,211.31999207,148.67999268,-90.00000000,-16.07385826
Simul_-45deg,-45,211.67997742,148.31999207,-90.00000000,-15.28346539
Simul_-45deg,-45,212.03999329,147.95999146,-90.00000000,-14.58371544
Simul_-45deg,-45,212.39999390,147.59999084,-90.00000000,-14.13638020
Simul_-45deg,-45,212.75997925,147.23999023,-90.00000000,-13.69136906
Simul_-45deg,-45,213.11999512,146.88000488,-90.00000000,-13.25200272
Simul_-45deg,-45,213.47998047,146.51998901,-90.00000000,-12.82069016
Simul_-45deg,-45,213.83998108,146.15998840,-90.00000000,-12.39905834
Simul_-45deg,-45,214.19999695,145.79998779,-90.00000000,-12.19649410
Simul_-45deg,-45,214.55998230,145.43998718,-90.00000000,-12.13652229
Simul_-45deg,-45,214.91999817,145.07998657,-90.00000000,-12.04366779
Simul_-45deg,-45,215.27998352,144.72000122,-90.00000000,-11.92002392
Simul_-45deg,-45,215.63998413,144.35998535,-90.00000000,-11.76817799
Simul_-45deg,-45,216.00000000,143.99998474,-90.00000000,-11.59113693
Simul_-45deg,-45,216.35998535,143.63998413,-90.00000000,-11.79919720
Simul_-45deg,-45,216.71998596,143.27998352,-90.00000000,-11.96355820
Simul_-45deg,-45,217.07998657,142.91999817,-90.00000000,-12.07871819
Simul_-45deg,-45,217.43998718,142.55998230,-90.00000000,-12.14056587
Simul_-45deg,-45,217.79998779,142.19998169,-90.00000000,-12.14676762
Simul_-45deg,-45,218.15998840,141.83999634,-90.00000000,-12.24641991
Simul_-45deg,-45,218.51998901,141.47998047,-90.00000000,-12.47235489
Simul_-45deg,-45,218.87998962,141.11999512,-90.00000000,-12.62736320
Simul_-45deg,-45,219.23999023,140.75997925,-90.00000000,-12.70332146
Simul_-45deg,-45,219.59997559,140.39999390,-90.00000000,-12.69598007
Simul_-45deg,-45,219.95999146,140.03999329,-90.00000000,-12.60575390
Simul_-45deg,-45,220.31999207,139.67997742,-90.00000000,-12.54306030
Simul_-45deg,-45,220.67997742,139.32000732,-90.00000000,-12.41838360
Simul_-45deg,-45,221.03999329,138.95999146,-90.00000000,-12.22464371
Simul_-45deg,-45,221.39997864,138.60000610,-90.00000000,-11.97083378
Simul_-45deg,-45,221.75999451,138.23999023,-90.00000000,-11.66727066
Simul_-45deg,-45,222.11999512,137.87998962,-90.00000000,-11.31119919
Simul_-45deg,-45,222.47998047,137.51998901,-90.00000000,-10.91048241
Simul_-45deg,-45,222.83999634,137.15998840,-90.00000000,-10.50413895
Simul_-45deg,-45,223.19998169,136.79998779,-90.00000000,-10.09668159
Simul_-45deg,-45,223.55998230,136.43998718,-90.00000000,-9.69149017
Simul_-45deg,-45,223.91999817,136.07998657,-90.00000000,-9.29108238
Simul_-45deg,-45,224.27998352,135.72000122,-90.00000000,-8.86257076
Simul_-45deg,-45,224.63998413,135.36000061,-90.00000000,-8.43892288
Simul_-45deg,-45,224.99998474,135.00000000,-90.00000000,-8.03054333
Simul_-45deg,-45,225.35998535,134.63998413,-90.00000000,-7.63680887
Simul_-45deg,-45,225.71998596,134.28001404,-90.00000000,-7.25712299
Simul_-45deg,-45,226.07998657,133.91999817,-90.00000000,-6.88996696
Simul_-45deg,-45,226.43998718,133.55998230,-90.00000000,-6.53097153
Simul_-45deg,-45,226.79998779,133.20001221,-90.00000000,-6.18147182
Simul_-45deg,-45,227.15998840,132.83998108,-90.00000000,-5.84136105
Simul_-45deg,-45,227.51998901,132.47999573,-90.00000000,-5.51058054
Simul_-45deg,-45,227.87998962,132.11999512,-90.00000000,-5.18892813
Simul_-45deg,-45,228.23999023,131.75997925,-90.00000000,-4.90735006
Simul_-45deg,-45,228.59999084,131.40000916,-90.00000000,-4.64488554
Simul_-45deg,-45,228.95999146,131.03999329,-90.00000000,-4.38523293
Simul_-45deg,-45,229.31997681,130.67999268,-90.00000000,-4.12881947
Simul_-45deg,-45,229.67999268,130.31999207,-90.00000000,-3.87592936
Simul_-45deg,-45,230.03999329,129.95997620,-90.00000000,-3.63622618
Simul_-45deg,-45,230.39999390,129.59997559,-90.00000000,-3.47312641
Simul_-45deg,-45,230.75997925,129.24000549,-90.00000000,-3.30903816
Simul_-45deg,-45,231.11997986,128.87998962,-90.00000000,-3.14427710
Simul_-45deg,-45,231.47999573,128.51998901,-90.00000000,-2.97914314
Simul_-45deg,-45,231.83999634,128.15998840,-90.00000000,-2.81390572
Simul_-45deg,-45,232.19999695,127.79998016,-90.00000000,-2.69753551
Simul_-45deg,-45,232.55998230,127.43999481,-90.00000000,-2.61846566
Simul_-45deg,-45,232.91998291,127.07999420,-90.00000000,-2.53726912
Simul_-45deg,-45,233.27998352,126.71998596,-90.00000000,-2.45409584
Simul_-45deg,-45,233.63999939,126.35998535,-90.00000000,-2.36908937
Simul_-45deg,-45,234.00000000,125.99997711,-90.00000000,-2.28238440
Simul_-45deg,-45,234.35998535,125.63999939,-90.00000000,-2.25073123
Simul_-45deg,-45,234.71998596,125.27999115,-90.00000000,-2.21627021
Simul_-45deg,-45,235.07998657,124.91998291,-90.00000000,-2.17907119
Simul_-45deg,-45,235.44000244,124.55998230,-90.00000000,-2.13920927
Simul_-45deg,-45,235.79997253,124.20000458,-90.00000000,-2.09676075
Simul_-45deg,-45,236.15997314,123.84001160,-90.00000000,-2.05722308
Simul_-45deg,-45,236.51998901,123.47998810,-90.00000000,-2.02121520
Simul_-45deg,-45,236.87998962,123.11998749,-90.00000000,-1.98173308
Simul_-45deg,-45,237.23999023,122.75997925,-90.00000000,-1.93887186
Simul_-45deg,-45,237.59997559,122.40000153,-90.00000000,-1.89274144
Simul_-45deg,-45,237.95997620,122.03999329,-90.00000000,-1.84343743
Simul_-45deg,-45,238.31999207,121.68000793,-90.00000000,-1.78077412
Simul_-45deg,-45,238.67999268,121.31998444,-90.00000000,-1.71392930
Simul_-45deg,-45,239.03999329,120.95997620,-90.00000000,-1.64434648
Simul_-45deg,-45,239.39997864,120.59999847,-90.00000000,-1.57217681
Simul_-45deg,-45,239.75997925,120.23999786,-90.00000000,-1.49755359
Simul_-45deg,-45,240.11997986,119.87998962,-90.00000000,-1.42014456
Simul_-45deg,-45,240.47999573,119.51998138,-90.00000000,-1.34016275
Simul_-45deg,-45,240.83999634,119.15998077,-90.00000000,-1.25894976
Simul_-45deg,-45,241.19998169,118.80000305,-90.00000000,-1.17661071
Simul_-45deg,-45,241.55998230,118.43999481,-90.00000000,-1.09322190
Simul_-45deg,-45,241.91998291,118.07998657,-90.00000000,-1.00888073
Simul_-45deg,-45,242.27999878,117.71998596,-90.00000000,-0.93916059
Simul_-45deg,-45,242.63999939,117.35997772,-90.00000000,-0.87327236
Simul_-45deg,-45,242.99996948,117.00000000,-90.00000000,-0.80686265
Simul_-45deg,-45,243.35998535,116.63999176,-90.00000000,-0.73995715
Simul_-45deg,-45,243.71998596,116.27999115,-90.00000000,-0.67260319
Simul_-45deg,-45,244.07998657,115.91998291,-90.00000000,-0.61126351
