scenario,lens_angle_deg,horizontal_angle_deg,theta_deg,phi_deg,gain_db
Simul_-45deg,-45,-51.47999573,90.00000000,-51.47999573,1.64926744
Simul_-45deg,-45,-51.11999893,90.00000000,-51.11999893,1.69226277
Simul_-45deg,-45,-50.75999451,90.00000000,-50.75999451,1.73642898
Simul_-45deg,-45,-50.39999771,90.00000000,-50.39999771,1.78172815
Simul_-45deg,-45,-50.03999710,90.00000000,-50.03999710,1.82811832
Simul_-45deg,-45,-49.67999649,90.00000000,-49.67999649,1.87762082
Simul_-45deg,-45,-49.31999588,90.00000000,-49.31999588,1.92831504
Simul_-45deg,-45,-48.95999908,90.00000000,-48.95999908,1.97990108
Simul_-45deg,-45,-48.59999847,90.00000000,-48.59999847,2.03234172
Simul_-45deg,-45,-48.23999786,90.00000000,-48.23999786,2.08559656
Simul_-45deg,-45,-47.87999725,90.00000000,-47.87999725,2.13797784
Simul_-45deg,-45,-47.51999664,90.00000000,-47.51999664,2.18834567
Simul_-45deg,-45,-47.15999985,90.00000000,-47.15999985,2.24024916
Simul_-45deg,-45,-46.79999542,90.00000000,-46.79999542,2.29362392
Simul_-45deg,-45,-46.43999863,90.00000000,-46.43999863,2.34841037
Simul_-45deg,-45,-46.07999802,90.00000000,-46.07999802,2.40454698
Simul_-45deg,-45,-45.71999741,90.00000000,-45.71999741,2.44966125
Simul_-45deg,-45,-45.35999680,90.00000000,-45.35999680,2.49391246
Simul_-45deg,-45,-45.00000000,90.00000000,-45.00000000,2.54090834
Simul_-45deg,-45,-44.63999557,90.00000000,-44.63999557,2.59055567
Simul_-45deg,-45,-44.27999878,90.00000000,-44.27999878,2.64275837
Simul_-45deg,-45,-43.91999817,90.00000000,-43.91999817,2.68789673
Simul_-45deg,-45,-43.55999756,90.00000000,-43.55999756,2.70338583
Simul_-45deg,-45,-43.19999695,90.00000000,-43.19999695,2.72332644
Simul_-45deg,-45,-42.83999634,90.00000000,-42.83999634,2.74765635
Simul_-45deg,-45,-42.47999573,90.00000000,-42.47999573,2.77630210
Simul_-45deg,-45,-42.11999893,90.00000000,-42.11999893,2.80917931
Simul_-45deg,-45,-41.75999451,90.00000000,-41.75999451,2.79304385
Simul_-45deg,-45,-41.39999771,90.00000000,-41.39999771,2.75562501
Simul_-45deg,-45,-41.03999710,90.00000000,-41.03999710,2.72386408
Simul_-45deg,-45,-40.67999649,90.00000000,-40.67999649,2.69788718
Simul_-45deg,-45,-40.31999969,90.00000000,-40.31999969,2.67780042
Simul_-45deg,-45,-39.95999908,90.00000000,-39.95999908,2.65262032
Simul_-45deg,-45,-39.59999847,90.00000000,-39.59999847,2.54425573
Simul_-45deg,-45,-39.23999786,90.00000000,-39.23999786,2.44105554
Simul_-45deg,-45,-38.88000107,90.00000000,-38.88000107,2.34345150
Simul_-45deg,-45,-38.51999664,90.00000000,-38.51999664,2.25188851
Simul_-45deg,-45,-38.15999985,90.00000000,-38.15999985,2.16680026
Simul_-45deg,-45,-37.79999542,90.00000000,-37.79999542,2.04461718
Simul_-45deg,-45,-37.43999863,90.00000000,-37.43999863,1.89244580
Simul_-45deg,-45,-37.07999802,90.00000000,-37.07999802,1.74555016
Simul_-45deg,-45,-36.71999741,90.00000000,-36.71999741,1.60466897
Simul_-45deg,-45,-36.35999680,90.00000000,-36.35999680,1.47057295
Simul_-45deg,-45,-36.00000000,90.00000000,-36.00000000,1.34405267
Simul_-45deg,-45,-35.63999557,90.00000000,-35.63999557,1.19020605
Simul_-45deg,-45,-35.27999878,90.00000000,-35.27999878,1.04351830
Simul_-45deg,-45,-34.91999817,90.00000000,-34.91999817,0.90492558
Simul_-45deg,-45,-34.55999756,90.00000000,-34.55999756,0.77538896
Simul_-45deg,-45,-34.19999695,90.00000000,-34.19999695,0.65587544
Simul_-45deg,-45,-33.84000015,90.00000000,-33.84000015,0.53601706
Simul_-45deg,-45,-33.47999573,90.00000000,-33.47999573,0.41156220
Simul_-45deg,-45,-33.11999893,90.00000000,-33.11999893,0.29665115
Simul_-45deg,-45,-32.75999832,90.00000000,-32.75999832,0.19215494
Simul_-45deg,-45,-32.39999771,90.00000000,-32.39999771,0.09891576
Simul_-45deg,-45,-32.03999710,90.00000000,-32.03999710,0.01772363
Simul_-45deg,-45,-31.67999649,90.00000000,-31.67999649,-0.11103365
Simul_-45deg,-45,-31.31999779,90.00000000,-31.31999779,-0.23767564
Simul_-45deg,-45,-30.95999908,90.00000000,-30.95999908,-0.35392046
Simul_-45deg,-45,-30.59999657,90.00000000,-30.59999657,-0.45882720
Simul_-45deg,-45,-30.23999786,90.00000000,-30.23999786,-0.55146408
Simul_-45deg,-45,-29.87999916,90.00000000,-29.87999916,-0.66754544
Simul_-45deg,-45,-29.51999664,90.00000000,-29.51999664,-0.84453672
Simul_-45deg,-45,-29.15999794,90.00000000,-29.15999794,-1.00862217
Simul_-45deg,-45,-28.79999924,90.00000000,-28.79999924,-1.15800881
Simul_-45deg,-45,-28.43999863,90.00000000,-28.43999863,-1.29091692
Simul_-45deg,-45,-28.07999802,90.00000000,-28.07999802,-1.40563381
Simul_-45deg,-45,-27.71999931,90.00000000,-27.71999931,-1.59534073
Simul_-45deg,-45,-27.35999870,90.00000000,-27.35999870,-1.79026055
Simul_-45deg,-45,-27.00000000,90.00000000,-27.00000000,-1.95984721
Simul_-45deg,-45,-26.63999939,90.00000000,-26.63999939,-2.10069036
Simul_-45deg,-45,-26.27999878,90.00000000,-26.27999878,-2.20970798
Simul_-45deg,-45,-25.91999817,90.00000000,-25.91999817,-2.30920649
Simul_-45deg,-45,-25.55999947,90.00000000,-25.55999947,-2.45889616
Simul_-45deg,-45,-25.19999886,90.00000000,-25.19999886,-2.56806588
Simul_-45deg,-45,-24.83999825,90.00000000,-24.83999825,-2.63348484
Simul_-45deg,-45,-24.47999954,90.00000000,-24.47999954,-2.65312696
Simul_-45deg,-45,-24.11999893,90.00000000,-24.11999893,-2.62637043
Simul_-45deg,-45,-23.75999832,90.00000000,-23.75999832,-2.62902141
Simul_-45deg,-45,-23.39999771,90.00000000,-23.39999771,-2.62772322
Simul_-45deg,-45,-23.03999901,90.00000000,-23.03999901,-2.58579350
Simul_-45deg,-45,-22.67999840,90.00000000,-22.67999840,-2.50438809
Simul_-45deg,-45,-22.31999779,90.00000000,-22.31999779,-2.38568568
Simul_-45deg,-45,-21.95999908,90.00000000,-21.95999908,-2.24835467
Simul_-45deg,-45,-21.59999847,90.00000000,-21.59999847,-2.20904016
Simul_-45deg,-45,-21.23999786,90.00000000,-21.23999786,-2.14689422
Simul_-45deg,-45,-20.87999725,90.00000000,-20.87999725,-2.06288195
Simul_-45deg,-45,-20.51999855,90.00000000,-20.51999855,-1.95826459
Simul_-45deg,-45,-20.15999985,90.00000000,-20.15999985,-1.83453250
Simul_-45deg,-45,-19.79999924,90.00000000,-19.79999924,-1.79135489
Simul_-45deg,-45,-19.44000053,90.00000000,-19.44000053,-1.81452620
Simul_-45deg,-45,-19.07999992,90.00000000,-19.07999992,-1.82680035
Simul_-45deg,-45,-18.71999931,90.00000000,-18.71999931,-1.82808387
Simul_-45deg,-45,-18.35999870,90.00000000,-18.35999870,-1.81836712
Simul_-45deg,-45,-18.00000000,90.00000000,-18.00000000,-1.79772329
Simul_-45deg,-45,-17.63999939,90.00000000,-17.63999939,-1.94965947
Simul_-45deg,-45,-17.27999878,90.00000000,-17.27999878,-2.09539604
Simul_-45deg,-45,-16.92000008,90.00000000,-16.92000008,-2.23410416
Simul_-45deg,-45,-16.55999947,90.00000000,-16.55999947,-2.36492991
Simul_-45deg,-45,-16.19999886,90.00000000,-16.19999886,-2.48700428
Simul_-45deg,-45,-15.83999825,90.00000000,-15.83999825,-2.66394830
Simul_-45deg,-45,-15.47999954,90.00000000,-15.47999954,-2.91337466
Simul_-45deg,-45,-15.11999893,90.00000000,-15.11999893,-3.15359259
Simul_-45deg,-45,-14.75999832,90.00000000,-14.75999832,-3.38214278
Simul_-45deg,-45,-14.39999962,90.00000000,-14.39999962,-3.59635067
Simul_-45deg,-45,-14.03999901,90.00000000,-14.03999901,-3.79337502
Simul_-45deg,-45,-13.67999935,90.00000000,-13.67999935,-4.04122686
Simul_-45deg,-45,-13.31999969,90.00000000,-13.31999969,-4.27591181
Simul_-45deg,-45,-12.95999908,90.00000000,-12.95999908,-4.48412466
Simul_-45deg,-45,-12.59999943,90.00000000,-12.59999943,-4.66123629
Simul_-45deg,-45,-12.23999977,90.00000000,-12.23999977,-4.80293226
Simul_-45deg,-45,-11.87999916,90.00000000,-11.87999916,-4.92321205
Simul_-45deg,-45,-11.51999950,90.00000000,-11.51999950,-5.04188251
Simul_-45deg,-45,-11.15999889,90.00000000,-11.15999889,-5.12300062
Simul_-45deg,-45,-10.79999924,90.00000000,-10.79999924,-5.16438675
Simul_-45deg,-45,-10.43999863,90.00000000,-10.43999863,-5.16488791
Simul_-45deg,-45,-10.07999992,90.00000000,-10.07999992,-5.12448835
Simul_-45deg,-45,-9.72000027,90.00000000,-9.72000027,-5.12532234
Simul_-45deg,-45,-9.35999966,90.00000000,-9.35999966,-5.11282921
Simul_-45deg,-45,-9.00000000,90.00000000,-9.00000000,-5.06451988
Simul_-45deg,-45,-8.63999939,90.00000000,-8.63999939,-4.98157072
Simul_-45deg,-45,-8.27999973,90.00000000,-8.27999973,-4.86593437
Simul_-45deg,-45,-7.91999912,90.00000000,-7.91999912,-4.75488424
Simul_-45deg,-45,-7.55999947,90.00000000,-7.55999947,-4.73166943
Simul_-45deg,-45,-7.19999981,90.00000000,-7.19999981,-4.67209148
Simul_-45deg,-45,-6.83999968,90.00000000,-6.83999968,-4.57762003
Simul_-45deg,-45,-6.47999954,90.00000000,-6.47999954,-4.45049572
Simul_-45deg,-45,-6.11999989,90.00000000,-6.11999989,-4.29355717
Simul_-45deg,-45,-5.75999975,90.00000000,-5.75999975,-4.23365307
Simul_-45deg,-45,-5.39999962,90.00000000,-5.39999962,-4.20154572
Simul_-45deg,-45,-5.03999996,90.00000000,-5.03999996,-4.13440895
Simul_-45deg,-45,-4.67999983,90.00000000,-4.67999983,-4.03384018
Simul_-45deg,-45,-4.31999969,90.00000000,-4.31999969,-3.90213251
Simul_-45deg,-45,-3.95999956,90.00000000,-3.95999956,-3.76689053
Simul_-45deg,-45,-3.59999990,90.00000000,-3.59999990,-3.80140400
Simul_-45deg,-45,-3.23999977,90.00000000,-3.23999977,-3.80498314
Simul_-45deg,-45,-2.87999988,90.00000000,-2.87999988,-3.77755070
Simul_-45deg,-45,-2.51999998,90.00000000,-2.51999998,-3.71968770
Simul_-45deg,-45,-2.15999985,90.00000000,-2.15999985,-3.63259339
Simul_-45deg,-45,-1.79999995,90.00000000,-1.79999995,-3.65897536
Simul_-45deg,-45,-1.43999994,90.00000000,-1.43999994,-3.76907778
Simul_-45deg,-45,-1.07999992,90.00000000,-1.07999992,-3.84740400
Simul_-45deg,-45,-0.71999997,90.00000000,-0.71999997,-3.89216805
Simul_-45deg,-45,-0.35999998,90.00000000,-0.35999998,-3.90231657
Simul_-45deg,-45,0.00000000,90.00000000,0.00000000,-3.87760663
Simul_-45deg,-45,0.35999998,90.00000000,0.35999998,-4.07242489
Simul_-45deg,-45,0.71999997,90.00000000,0.71999997,-4.22239399
Simul_-45deg,-45,1.07999992,90.00000000,1.07999992,-4.32246399
Simul_-45deg,-45,1.43999994,90.00000000,1.43999994,-4.36902857
Simul_-45deg,-45,1.79999995,90.00000000,1.79999995,-4.36034489
Simul_-45deg,-45,2.15999985,90.00000000,2.15999985,-4.40008688
Simul_-45deg,-45,2.51999998,90.00000000,2.51999998,-4.50375748
Simul_-45deg,-45,2.87999988,90.00000000,2.87999988,-4.53408194
Simul_-45deg,-45,3.23999977,90.00000000,3.23999977,-4.48951674
Simul_-45deg,-45,3.59999990,90.00000000,3.59999990,-4.37232065
Simul_-45deg,-45,3.95999956,90.00000000,3.95999956,-4.18817711
Simul_-45deg,-45,4.31999969,90.00000000,4.31999969,-4.16395044
Simul_-45deg,-45,4.67999983,90.00000000,4.67999983,-4.10137606
Simul_-45deg,-45,5.03999996,90.00000000,5.03999996,-3.97529030
Simul_-45deg,-45,5.39999962,90.00000000,5.39999962,-3.79105616
Simul_-45deg,-45,5.75999975,90.00000000,5.75999975,-3.55588818
Simul_-45deg,-45,6.11999989,90.00000000,6.11999989,-3.38464379
Simul_-45deg,-45,6.47999954,90.00000000,6.47999954,-3.38605142
Simul_-45deg,-45,6.83999968,90.00000000,6.83999968,-3.34564972
Simul_-45deg,-45,7.19999981,90.00000000,7.19999981,-3.26458669
Simul_-45deg,-45,7.55999947,90.00000000,7.55999947,-3.14509392
Simul_-45deg,-45,7.91999912,90.00000000,7.91999912,-2.99029088
Simul_-45deg,-45,8.27999973,90.00000000,8.27999973,-3.10066462
Simul_-45deg,-45,8.63999939,90.00000000,8.63999939,-3.26667285
Simul_-45deg,-45,9.00000000,90.00000000,9.00000000,-3.40018153
Simul_-45deg,-45,9.35999966,90.00000000,9.35999966,-3.49793530
Simul_-45deg,-45,9.72000027,90.00000000,9.72000027,-3.55739498
Simul_-45deg,-45,10.07999992,90.00000000,10.07999992,-3.66636872
Simul_-45deg,-45,10.43999863,90.00000000,10.43999863,-4.05682087
Simul_-45deg,-45,10.79999924,90.00000000,10.79999924,-4.41328526
Simul_-45deg,-45,11.15999889,90.00000000,11.15999889,-4.72363138
Simul_-45deg,-45,11.51999950,90.00000000,11.51999950,-4.97516012
Simul_-45deg,-45,11.87999916,90.00000000,11.87999916,-5.15589619
Simul_-45deg,-45,12.23999977,90.00000000,12.23999977,-5.50428343
Simul_-45deg,-45,12.59999943,90.00000000,12.59999943,-5.89381599
Simul_-45deg,-45,12.95999908,90.00000000,12.95999908,-6.17590666
Simul_-45deg,-45,13.31999969,90.00000000,13.31999969,-6.32653666
Simul_-45deg,-45,13.67999935,90.00000000,13.67999935,-6.33131981
Simul_-45deg,-45,14.03999901,90.00000000,14.03999901,-6.22459793
Simul_-45deg,-45,14.39999962,90.00000000,14.39999962,-6.26318645
Simul_-45deg,-45,14.75999832,90.00000000,14.75999832,-6.17335415
Simul_-45deg,-45,15.11999893,90.00000000,15.11999893,-5.96275997
Simul_-45deg,-45,15.47999954,90.00000000,15.47999954,-5.64800501
Simul_-45deg,-45,15.83999825,90.00000000,15.83999825,-5.25070620
Simul_-45deg,-45,16.19999886,90.00000000,16.19999886,-4.98393583
Simul_-45deg,-45,16.55999947,90.00000000,16.55999947,-4.82402611
Simul_-45deg,-45,16.92000008,90.00000000,16.92000008,-4.62394094
Simul_-45deg,-45,17.27999878,90.00000000,17.27999878,-4.38923836
Simul_-45deg,-45,17.63999939,90.00000000,17.63999939,-4.12571096
Simul_-45deg,-45,18.00000000,90.00000000,18.00000000,-3.83902311
Simul_-45deg,-45,18.35999870,90.00000000,18.35999870,-3.90245795
Simul_-45deg,-45,18.71999931,90.00000000,18.71999931,-3.95391226
Simul_-45deg,-45,19.07999992,90.00000000,19.07999992,-3.99294567
Simul_-45deg,-45,19.44000053,90.00000000,19.44000053,-4.01921701
Simul_-45deg,-45,19.79999924,90.00000000,19.79999924,-4.03249025
Simul_-45deg,-45,20.15999985,90.00000000,20.15999985,-4.18072987
Simul_-45deg,-45,20.51999855,90.00000000,20.51999855,-4.51222992
Simul_-45deg,-45,20.87999725,90.00000000,20.87999725,-4.84501076
Simul_-45deg,-45,21.23999786,90.00000000,21.23999786,-5.17721081
Simul_-45deg,-45,21.59999847,90.00000000,21.59999847,-5.50648165
Simul_-45deg,-45,21.95999908,90.00000000,21.95999908,-5.83000422
Simul_-45deg,-45,22.31999779,90.00000000,22.31999779,-6.33132029
Simul_-45deg,-45,22.67999840,90.00000000,22.67999840,-6.83803797
Simul_-45deg,-45,23.03999901,90.00000000,23.03999901,-7.31111765
Simul_-45deg,-45,23.39999771,90.00000000,23.39999771,-7.73108435
Simul_-45deg,-45,23.75999832,90.00000000,23.75999832,-8.07573891
Simul_-45deg,-45,24.11999893,90.00000000,24.11999893,-8.32784843
Simul_-45deg,-45,24.47999954,90.00000000,24.47999954,-8.45573044
Simul_-45deg,-45,24.83999825,90.00000000,24.83999825,-8.42800522
Simul_-45deg,-45,25.19999886,90.00000000,25.19999886,-8.24757481
Simul_-45deg,-45,25.55999947,90.00000000,25.55999947,-7.93234348
Simul_-45deg,-45,25.91999817,90.00000000,25.91999817,-7.50981379
Simul_-45deg,-45,26.27999878,90.00000000,26.27999878,-7.08622026
Simul_-45deg,-45,26.63999939,90.00000000,26.63999939,-6.63406849
Simul_-45deg,-45,27.00000000,90.00000000,27.00000000,-6.14954710
Simul_-45deg,-45,27.35999870,90.00000000,27.35999870,-5.64692259
Simul_-45deg,-45,27.71999931,90.00000000,27.71999931,-5.13715315
Simul_-45deg,-45,28.07999802,90.00000000,28.07999802,-4.67078924
Simul_-45deg,-45,28.43999863,90.00000000,28.43999863,-4.34790802
Simul_-45deg,-45,28.79999924,90.00000000,28.79999924,-4.01630497
Simul_-45deg,-45,29.15999794,90.00000000,29.15999794,-3.67948723
Simul_-45deg,-45,29.51999664,90.00000000,29.51999664,-3.34033990
Simul_-45deg,-45,29.87999916,90.00000000,29.87999916,-3.00119114
Simul_-45deg,-45,30.23999786,90.00000000,30.23999786,-2.77411366
Simul_-45deg,-45,30.59999657,90.00000000,30.59999657,-2.59006786
Simul_-45deg,-45,30.95999908,90.00000000,30.95999908,-2.39287996
Simul_-45deg,-45,31.31999779,90.00000000,31.31999779,-2.18462992
Simul_-45deg,-45,31.67999649,90.00000000,31.67999649,-1.96722019
Simul_-45deg,-45,32.03999710,90.00000000,32.03999710,-1.75281024
Simul_-45deg,-45,32.39999771,90.00000000,32.39999771,-1.60747242
Simul_-45deg,-45,32.75999832,90.00000000,32.75999832,-1.44365978
Simul_-45deg,-45,33.11999893,90.00000000,33.11999893,-1.26356530
Simul_-45deg,-45,33.47999573,90.00000000,33.47999573,-1.06937921
Simul_-45deg,-45,33.84000015,90.00000000,33.84000015,-0.86323208
Simul_-45deg,-45,34.19999695,90.00000000,34.19999695,-0.66232383
Simul_-45deg,-45,34.55999756,90.00000000,34.55999756,-0.46009675
Simul_-45deg,-45,34.91999817,90.00000000,34.91999817,-0.24514399
Simul_-45deg,-45,35.27999878,90.00000000,35.27999878,-0.01970555
Simul_-45deg,-45,35.63999557,90.00000000,35.63999557,0.21414749
Simul_-45deg,-45,36.00000000,90.00000000,36.00000000,0.45453373
Simul_-45deg,-45,36.35999680,90.00000000,36.35999680,0.66160166
Simul_-45deg,-45,36.71999741,90.00000000,36.71999741,0.87439549
Simul_-45deg,-45,37.07999802,90.00000000,37.07999802,1.09165883
Simul_-45deg,-45,37.43999863,90.00000000,37.43999863,1.31226599
Simul_-45deg,-45,37.79999542,90.00000000,37.79999542,1.53521597
Simul_-45deg,-45,38.15999985,90.00000000,38.15999985,1.72142172
Simul_-45deg,-45,38.51999664,90.00000000,38.51999664,1.86279535
Simul_-45deg,-45,38.88000107,90.00000000,38.88000107,2.00742722
Simul_-45deg,-45,39.23999786,90.00000000,39.23999786,2.15485215
Simul_-45deg,-45,39.59999847,90.00000000,39.59999847,2.30463433
Simul_-45deg,-45,39.95999908,90.00000000,39.95999908,2.45639038
Simul_-45deg,-45,40.31999969,90.00000000,40.31999969,2.51665831
Simul_-45deg,-45,40.67999649,90.00000000,40.67999649,2.56880307
Simul_-45deg,-45,41.03999710,90.00000000,41.03999710,2.62444401
Simul_-45deg,-45,41.39999771,90.00000000,41.39999771,2.68343973
Simul_-45deg,-45,41.75999451,90.00000000,41.75999451,2.74564695
Simul_-45deg,-45,42.11999893,90.00000000,42.11999893,2.78319263
Simul_-45deg,-45,42.47999573,90.00000000,42.47999573,2.76851273
Simul_-45deg,-45,42.83999634,90.00000000,42.83999634,2.75720811
Simul_-45deg,-45,43.19999695,90.00000000,43.19999695,2.74930525
Simul_-45deg,-45,43.55999756,90.00000000,43.55999756,2.74482274
Simul_-45deg,-45,43.91999817,90.00000000,43.91999817,2.74377012
Simul_-45deg,-45,44.27999878,90.00000000,44.27999878,2.71224546
Simul_-45deg,-45,44.63999557,90.00000000,44.63999557,2.67384672
Simul_-45deg,-45,45.00000000,90.00000000,45.00000000,2.63825774
Simul_-45deg,-45,45.35999680,90.00000000,45.35999680,2.60554743
Simul_-45deg,-45,45.71999741,90.00000000,45.71999741,2.57578611
Simul_-45deg,-45,46.07999802,90.00000000,46.07999802,2.54621601
Simul_-45deg,-45,46.43999863,90.00000000,46.43999863,2.50893879
Simul_-45deg,-45,46.79999542,90.00000000,46.79999542,2.47329378
Simul_-45deg,-45,47.15999985,90.00000000,47.15999985,2.43932104
Simul_-45deg,-45,47.51999664,90.00000000,47.51999664,2.40706563
Simul_-45deg,-45,47.87999725,90.00000000,47.87999725,2.37656569
Simul_-45deg,-45,48.23999786,90.00000000,48.23999786,2.34714007
Simul_-45deg,-45,48.59999847,90.00000000,48.59999847,2.31815386
Simul_-45deg,-45,48.95999908,90.00000000,48.95999908,2.28977299
Simul_-45deg,-45,49.31999588,90.00000000,49.31999588,2.26201415
Simul_-45deg,-45,49.67999649,90.00000000,49.67999649,2.23488760
Simul_-45deg,-45,50.03999710,90.00000000,50.03999710,2.20847130
Simul_-45deg,-45,50.39999771,90.00000000,50.39999771,2.18322301
Simul_-45deg,-45,50.75999451,90.00000000,50.75999451,2.15860868
Simul_-45deg,-45,51.11999893,90.00000000,51.11999893,2.13464046
Simul_-45deg,-45,51.47999573,90.00000000,51.47999573,2.11133027
Simul_-45deg,-45,51.83999634,90.00000000,51.83999634,2.08868885
Simul_-45deg,-45,52.19999695,90.00000000,52.19999695,2.07517910
Simul_-45deg,-45,52.55999756,90.00000000,52.55999756,2.06979561
Simul_-45deg,-45,52.91999435,90.00000000,52.91999435,2.06597638
Simul_-45deg,-45,53.27999878,90.00000000,53.27999878,2.06372547
Simul_-45deg,-45,53.63999557,90.00000000,53.63999557,2.06304502
Simul_-45deg,-45,54.00000000,90.00000000,54.00000000,2.06393623
Simul_-45deg,-45,54.35999680,90.00000000,54.35999680,2.10202146
Simul_-45deg,-45,54.71999741,90.00000000,54.71999741,2.14222193
Simul_-45deg,-45,55.07999802,90.00000000,55.07999802,2.18447781
Simul_-45deg,-45,55.43999863,90.00000000,55.43999863,2.22872639
Simul_-45deg,-45,55.79999542,90.00000000,55.79999542,2.27490139
Simul_-45deg,-45,56.15999603,90.00000000,56.15999603,2.32682133
Simul_-45deg,-45,56.51999664,90.00000000,56.51999664,2.38572526
Simul_-45deg,-45,56.87999725,90.00000000,56.87999725,2.44679427
Simul_-45deg,-45,57.23999786,90.00000000,57.23999786,2.50993443
Simul_-45deg,-45,57.59999847,90.00000000,57.59999847,2.57503796
Simul_-45deg,-45,57.95999908,90.00000000,57.95999908,2.64200497
Simul_-45deg,-45,58.31999588,90.00000000,58.31999588,2.67074633
Simul_-45deg,-45,58.67999649,90.00000000,58.67999649,2.69752622
Simul_-45deg,-45,59.03999329,90.00000000,59.03999329,2.72736120
Simul_-45deg,-45,59.39999390,90.00000000,59.39999390,2.76019001
Simul_-45deg,-45,59.75999832,90.00000000,59.75999832,2.79594302
Simul_-45deg,-45,60.11999893,90.00000000,60.11999893,2.81521535
Simul_-45deg,-45,60.47999573,90.00000000,60.47999573,2.79907823
Simul_-45deg,-45,60.83999634,90.00000000,60.83999634,2.78644824
Simul_-45deg,-45,61.19999313,90.00000000,61.19999313,2.77735567
Simul_-45deg,-45,61.56000137,90.00000000,61.56000137,2.77182317
Simul_-45deg,-45,61.91999817,90.00000000,61.91999817,2.76986384
Simul_-45deg,-45,62.27999878,90.00000000,62.27999878,2.73218107
Simul_-45deg,-45,62.63999557,90.00000000,62.63999557,2.68694854
